Price,Date,Close,High,Low,Open,Volume
Ticker,,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS
489,2009-10-06,36.32366943359375,36.45635770427666,35.577292849312244,36.37342697268983,2883224
490,2009-10-07,36.091453552246094,36.62220873340009,35.90900554480839,36.48952050052145,3492297
491,2009-10-08,35.792911529541016,36.29049591458509,35.693396452244244,36.15780764509602,6173266
492,2009-10-09,35.77632141113281,36.09145768755705,35.51094266532936,35.9919403766758,4193022
493,2009-10-12,35.92559814453125,36.07487299389433,35.70997691799364,35.82608082840926,1800379
494,2009-10-13,35.92559814453125,35.92559814453125,35.92559814453125,35.92559814453125,0
495,2009-10-14,36.87100601196289,37.152971358298956,35.94218375268119,36.257320037054605,6809859
496,2009-10-15,37.302242279052734,37.81641313611407,36.87100213281937,36.87100213281937,7572106
497,2009-10-16,37.15296173095703,37.6505459193374,37.00368692437076,37.48468452321061,3312168
498,2009-10-20,37.10322570800781,37.716911879437134,36.85443346967798,36.987121763597706,3209019
499,2009-10-21,36.953941345214844,37.38518159065869,36.72173575140356,37.086631862849885,1976113
500,2009-10-22,36.190982818603516,36.95394378439485,33.504026092409106,36.65539403688,2682882
501,2009-10-23,36.58904266357422,36.65538678883229,36.15780247493717,36.48952535086725,1979627
502,2009-10-26,36.47294235229492,36.82125185628245,36.05828871650976,36.32366749334025,1820035
503,2009-10-27,36.190982818603516,36.572463301499184,36.00853475083769,36.124636430586726,4096925
504,2009-10-28,35.693397521972656,36.15780872874281,35.22898406556239,36.15780872874281,1873167
505,2009-10-29,35.096290588378906,36.141219090119606,34.83091406378438,35.19580790992182,4457277
506,2009-10-30,34.615291595458984,35.79290831765074,34.20063797846469,35.79290831765074,2912146
507,2009-11-03,33.96843719482422,35.04653675109754,33.73623158647799,34.333333329111255,3200653
508,2009-11-04,34.648468017578125,34.797742883696316,33.27181653092357,34.38308922801242,2690289
509,2009-11-05,35.345088958740234,35.49436609202313,33.985026158214204,34.582127942424805,2975233
510,2009-11-06,35.39483642578125,35.94218047469617,35.2289750018021,35.79290339340331,2665782
511,2009-11-09,35.610477447509766,35.74316576069151,34.84751177297195,35.70999255757568,1222652
512,2009-11-10,34.897254943847656,35.82607944231749,34.66504938164013,35.82607944231749,2700520
513,2009-11-11,36.00852584838867,36.14121409233716,34.83090924719725,35.11287232799769,3211200
514,2009-11-12,35.27873992919922,36.52270311961579,35.01336114523888,36.52270311961579,7034805
515,2009-11-13,34.74797821044922,35.57728535154447,34.5323570039807,35.32849320921589,5050823
516,2009-11-16,34.81432342529297,35.444598222105434,34.53235808860849,35.162632885420955,6037955
517,2009-11-17,34.79773712158203,34.9635985563908,34.41625672137774,34.9635985563908,4578478
518,2009-11-18,34.648468017578125,35.09629261593269,34.51577749797524,34.83091607600705,3519599
519,2009-11-19,34.6982307434082,34.99678276991489,34.532369256340175,34.76457488830734,3934390
520,2009-11-20,35.428016662597656,35.56070492833758,34.7313976433631,34.864085909103025,4677765
521,2009-11-23,35.22897720336914,35.56070007205783,34.96359845849025,35.49435594824802,2821321
522,2009-11-24,34.449432373046875,35.328499447619684,34.349915048614484,35.328499447619684,5439086
523,2009-11-25,34.73139572143555,34.78115325592459,34.43284376558168,34.499190144420226,1865683
524,2009-11-26,34.20063400268555,34.73139147059432,34.03477257516901,34.46601273663993,5780245
525,2009-11-27,33.88550567626953,34.33333253530044,33.30499054400581,34.13429787581112,7226035
526,2009-11-30,33.1059455871582,34.41625256356145,31.53026214683273,34.16746044140479,34539390
527,2009-12-01,34.00160217285156,34.30015184720902,33.17229502225905,33.83574074273306,9492411
528,2009-12-02,34.184051513671875,34.399672745111644,33.76939789510293,34.03477666091503,4964876
529,2009-12-03,34.20063400268555,34.43283955128079,34.11770328892728,34.23380718804469,3578736
530,2009-12-04,34.416259765625,34.631878750092824,33.9186754171855,34.001606141925414,3567645
531,2009-12-07,34.33332443237305,34.56552998054822,34.30015124707391,34.48259926693998,4545289
532,2009-12-08,34.73139572143555,34.91384376396182,34.23381137798563,34.43284376558168,4206166
533,2009-12-09,34.49919509887695,34.96360631960206,34.43284871051035,34.6982275150562,3096689
534,2009-12-10,34.996768951416016,35.22897449169665,34.499184686683435,34.499184686683435,3347394
535,2009-12-11,34.88066864013672,35.41142614357125,34.747980389097954,35.162633985643765,2530102
536,2009-12-14,34.81432342529297,35.07970216870666,34.68163292876629,34.83091001856376,1458861
537,2009-12-15,34.81432342529297,34.99677145199236,34.56553127515008,34.880667548736476,2359025
538,2009-12-16,34.68163299560547,34.897254209261995,34.349910128108974,34.66504865194238,3602393
539,2009-12-17,34.71480941772461,35.12946304074207,34.61529209827245,35.12946304074207,1264927
540,2009-12-18,34.68163299560547,34.91384080256475,34.36649672141173,34.68163299560547,1671508
541,2009-12-21,34.68163299560547,34.79773689908511,34.4328408449831,34.51577156185722,1309866
542,2009-12-22,35.3284912109375,35.62704086498915,34.51576845892235,34.7148030613831,3246132
543,2009-12-23,36.34025955200195,36.6388093147945,35.428021416131024,35.49436555790267,9531688
544,2009-12-24,36.091453552246094,36.90417404031649,35.84266142836907,36.323659084603435,3529789
545,2009-12-29,36.3900146484375,36.9373588429315,36.224153180343585,36.40660124517492,3582130
546,2009-12-30,36.10805130004883,36.655393241834425,36.00853396982232,36.32367030750615,1887030
547,2009-12-31,36.539283752441406,37.45152168297051,36.24073405685144,36.39000890464642,8785123
548,2010-01-04,37.28565216064453,37.53444426959877,36.52269149289628,36.555862424306596,4353415
549,2010-01-05,37.401763916015625,37.949105771049325,37.23590247513998,37.48469463645344,4374738
550,2010-01-06,37.667144775390625,37.949107890845504,37.48469673030812,37.68373137033265,5549959
551,2010-01-07,37.99885559082031,38.23106336062676,37.38516973392426,37.78323666130211,4535147
552,2010-01-08,38.098392486572266,38.413526604232835,37.83301141460052,38.18132322794831,3809958
553,2010-01-11,38.28163528442383,38.731420319223425,38.1816850628923,38.648126961629195,3041300
554,2010-01-12,37.731895446777344,38.4815355741059,37.58196787320696,38.048411974786276,2569224
555,2010-01-13,38.29829406738281,38.48153763406883,37.24879647725597,37.73189746661114,3322262
556,2010-01-14,39.097904205322266,39.48105267011429,38.331602756785266,38.481532578159644,6747297
557,2010-01-15,39.53102493286133,40.463912996415715,39.09790139835751,39.431074738422794,11273753
558,2010-01-18,39.18120193481445,39.98081719414859,39.01461523416345,39.564350442521075,4085821
559,2010-01-19,38.731414794921875,39.61432335569975,38.5315098614176,39.14788152349193,4992784
560,2010-01-20,38.94798278808594,39.29781760712868,38.614809352209384,38.73142095855697,3697700
561,2010-01-21,37.86516571044922,39.13122736410083,37.66526302261746,38.81471082094955,3555527
562,2010-01-22,38.08172607421875,38.29829239496789,36.56578894269498,36.649082290997455,4943166
563,2010-01-25,38.414894104003906,38.98129060096275,37.33208298672868,38.08172075731111,2912852
564,2010-01-27,37.74856185913086,39.114571665971006,37.38207015563782,38.41490650820323,8252922
565,2010-01-28,37.948455810546875,39.2978107000535,36.0826862532564,38.614802565181314,11600411
566,2010-01-29,37.54864501953125,37.881818368542085,36.99890989745392,37.61527923743814,3996285
567,2010-02-01,37.63194274902344,37.865163668656294,37.31542848241623,37.39872182939058,2078776
568,2010-02-02,37.88181686401367,38.481529320310045,37.48200931297485,37.781864411384895,3466800
569,2010-02-03,37.63194274902344,38.065068605185395,37.48201517636493,37.981775258211044,2006355
570,2010-02-04,37.315425872802734,38.06506594314664,37.21547341152825,37.482012555101385,2254939
571,2010-02-05,35.78282928466797,36.98225436110282,35.64956083594259,36.84898591237743,4391981
572,2010-02-08,36.149322509765625,36.29925008609458,35.582928188369166,36.149322509765625,1831316
573,2010-02-09,36.016056060791016,36.31591123014722,35.83281023086141,36.016056060791016,1113258
574,2010-02-10,35.74951171875,36.19929440788312,35.66621837711685,36.149319306693826,1023345
575,2010-02-11,35.66622543334961,36.066033100391685,35.63290718631404,35.81615302605577,640478
576,2010-02-15,34.94989013671875,36.14931501771969,34.91657190022797,35.74950747721145,1575236
577,2010-02-16,35.5662727355957,35.816152808413186,34.91658273868871,34.98321923235492,1192982
578,2010-02-17,35.68287658691406,35.899438365844226,35.549605888015435,35.81614502633625,989784
579,2010-02-18,36.032711029052734,36.465836897160905,35.383023356628826,35.7328558754653,1713670
580,2010-02-19,35.69953918457031,36.03271259614711,35.48297737083611,36.03271259614711,1267093
581,2010-02-22,35.64956283569336,36.09934782945612,35.56626948569853,35.7828312918944,835164
582,2010-02-23,35.516300201416016,35.716205190680796,35.333054337836174,35.64957094741828,801182
583,2010-02-24,35.39967346191406,35.61623521107049,35.199768570788024,35.383014344407535,906081
584,2010-02-25,35.46631622314453,35.64956204094333,35.016531239409005,35.64956204094333,1650113
585,2010-02-26,35.832801818847656,36.282584467292175,35.31638269554353,35.64955603193635,1548385
586,2010-03-02,35.832801818847656,36.48248937291839,35.64955603193635,35.849460937562554,780476
587,2010-03-03,36.2159538269043,36.315906289584035,35.49962972726327,35.49962972726327,1578097
588,2010-03-04,36.249263763427734,36.48248461660184,36.08267711694967,36.315897970123764,1157814
589,2010-03-05,36.0660285949707,36.53247043833837,35.98273524726386,36.31590863809124,766252
590,2010-03-08,36.66573715209961,36.88229892873152,36.14931800073533,36.31590467798339,1998979
591,2010-03-09,36.249263763427734,36.78233967647197,36.1493113236457,36.64907126307991,1368556
592,2010-03-10,36.34922790527344,36.54913058971706,36.03271136748677,36.28259141764884,1572349
593,2010-03-11,35.582916259765625,36.71570452280939,35.34969315313078,36.315897033469,4256779
594,2010-03-12,35.416343688964844,35.78283537454775,35.16646361047022,35.33305032946663,7813231
595,2010-03-15,34.866600036621094,35.482971652496104,34.71667247746882,35.482971652496104,2420100
596,2010-03-16,34.966552734375,35.06650519431707,34.50010867447083,34.66669535454879,1690093
597,2010-03-17,35.43299865722656,35.59958761616264,35.016531908578166,35.016531908578166,2067076
598,2010-03-18,35.34970474243164,35.61624390920133,34.03367028963486,35.16645892406019,2257266
599,2010-03-19,36.04936599731445,36.39919847584439,35.18311436090474,35.31638506007047,3363560
600,2010-03-22,35.832801818847656,36.349220942151774,35.532944460408345,35.64955603193635,2178427
601,2010-03-23,35.9660758972168,36.282590164595625,35.58292740399137,35.8994416713702,1381649
602,2010-03-25,35.46631622314453,36.132663008248024,35.31638864839158,36.132663008248024,3128139
603,2010-03-26,35.5662727355957,35.816152808413186,35.26641529252857,35.499636241929494,2059990
604,2010-03-29,35.5662727355957,35.86612791918591,35.349708650134396,35.799493684996634,1977720
605,2010-03-30,35.549598693847656,35.81613777822899,35.48296448762132,35.566257810273235,1369034
606,2010-03-31,35.69953918457031,35.84946902736131,35.083167469362515,35.649564076624515,1719363
607,2010-04-01,35.53293991088867,35.84945634751716,35.48296482061891,35.81613811435332,928358
608,2010-04-05,35.832801818847656,36.06602270242737,35.56626269783814,35.98272936832916,1444077
609,2010-04-06,35.7161979675293,35.982737146152395,35.61624549311104,35.982737146152395,2818200
610,2010-04-07,36.832332611083984,36.98226020445839,35.68288471591091,35.68288471591091,3932498
611,2010-04-08,37.0322265625,37.61527993406702,36.03270649695655,37.31542481819455,4525961
612,2010-04-09,36.532474517822266,37.13218714017519,36.41586517369722,37.048893783167195,2218499
613,2010-04-12,36.13265609741211,36.81566187340487,36.01604678800803,36.349220116836086,854787
614,2010-04-13,35.899444580078125,36.382545580954435,35.782832980790786,35.81615122615197,1196945
615,2010-04-15,35.866127014160156,36.2825937916804,35.74951767214061,36.14932532666467,1834504
616,2010-04-16,35.94941329956055,36.04936575840332,35.6828764219484,35.749510641351435,3410045
617,2010-04-19,35.832801818847656,35.949411130899364,35.48296936373994,35.782824462702955,1997149
618,2010-04-20,35.9660758972168,36.26593330274146,35.49963179733731,35.81614832419279,2663183
619,2010-04-21,36.66573715209961,37.048885605979585,35.949413084247084,35.982731323487265,4408329
620,2010-04-22,36.19929885864258,37.198819081132946,35.849468588352366,36.549131388409556,3257926
621,2010-04-23,36.532474517822266,36.64908612142422,36.1160077327823,36.31591269339225,1225052
622,2010-04-26,36.782344818115234,37.09886129824882,36.5491239323402,36.64907638609416,1204934
623,2010-04-27,37.715232849121094,38.1983337680872,36.68239679124121,36.732371891332846,11718037
624,2010-04-28,38.28163528442383,40.14740739832529,36.01605776544239,37.482019955310015,8993805
625,2010-04-29,36.799007415771484,37.94845509391398,36.515811406085774,37.94845509391398,5294606
626,2010-04-30,36.66573715209961,37.1488380642237,36.58244381347558,37.1488380642237,1318467
627,2010-05-03,36.43251037597656,36.63241300072595,36.3492170507953,36.63241300072595,1557313
628,2010-05-04,35.81615447998047,36.63242897071834,35.69954287009919,36.449183123537914,1045708
629,2010-05-05,35.732845306396484,35.8827728388446,35.38301289103352,35.649551981761306,1404451
630,2010-05-06,35.5662727355957,35.816152808413186,35.116487700733465,35.48297937798988,1322298
631,2010-05-07,35.31639099121094,35.566271052201294,34.999874439708364,35.14980428388404,5243780
632,2010-05-10,36.016056060791016,36.1992996312438,35.38302521735028,35.41634120312496,1121466
633,2010-05-11,35.5662727355957,36.28259470721504,35.466320254573326,36.28259470721504,838559
634,2010-05-12,35.59957504272461,35.866111860139895,35.34969282231493,35.84945500365838,1266616
635,2010-05-13,36.099342346191406,36.1826356835345,35.48297074606199,35.816144095434346,1612426
636,2010-05-14,35.39967346191406,36.11599517940945,35.14979347774458,35.732846774140036,1711958
637,2010-05-17,34.5334358215332,35.28307607523977,34.33353085008731,34.98322087754796,1851642
638,2010-05-18,34.65004348754883,34.96655777341462,34.35018606451009,34.96655777341462,1361316
639,2010-05-19,34.2169075012207,34.65003325584012,34.01700261155755,34.65003325584012,2450689
640,2010-05-20,34.683349609375,34.84993626608565,33.733807021810016,34.0669803352313,2116627
641,2010-05-21,34.4334716796875,34.71666991679052,33.433951679760995,33.70049079830332,1432024
642,2010-05-24,34.23356246948242,34.66668591213097,34.016998488682304,34.51675839279295,3809046
643,2010-05-25,33.617191314697266,34.06697613616639,33.33399312940547,33.983682818077725,2621138
644,2010-05-26,34.38349533081055,34.650034439642226,34.11695622197887,34.28354288256414,1674436
645,2010-05-27,33.76713180541992,34.8166293721378,33.38398329883391,34.8166293721378,4522469
646,2010-05-28,34.333518981933594,34.6167172170086,33.76712477125984,33.76712477125984,1223573
647,2010-05-31,34.41680908203125,34.53342064069192,34.03366069124796,34.40015222463062,3962642
648,2010-06-01,34.66670227050781,34.98321883338173,34.26689461045492,34.98321883338173,2173677
649,2010-06-02,34.78330993652344,34.866603283751424,34.31686809583737,34.78330993652344,1067731
650,2010-06-03,35.18311309814453,35.299724673294676,34.78330553394974,34.9498922073206,855327
651,2010-06-04,35.23309326171875,35.36636170723806,34.916576749526435,35.31638660503746,730766
652,2010-06-07,34.79997253417969,34.96655924527671,33.983698101699666,34.78331341117461,1110289
653,2010-06-08,34.333518981933594,34.983208784814344,34.20025055335492,34.799963000911475,1369731
654,2010-06-09,34.13361740112305,34.600059175137865,34.03366494684092,34.33352005021097,2036943
655,2010-06-10,33.967037200927734,34.55009065925145,33.8171096206827,34.250233239284626,2079894
656,2010-06-11,33.783782958984375,34.3168611775657,33.717148746530754,34.15027451669356,1791437
657,2010-06-14,34.333518981933594,34.43347143310573,33.88373634087337,34.300203004527056,1700881
658,2010-06-15,34.41680908203125,34.48344554953795,34.15027224990863,34.350174874000594,1047592
659,2010-06-16,34.20024490356445,34.71666393307921,34.11695158459356,34.41680662909844,1289944
660,2010-06-17,34.266883850097656,34.43347051109853,34.066981212582334,34.20024963759255,662067
661,2010-06-18,34.266883850097656,34.61671629009472,33.95036964609125,34.183590519597224,1111519
662,2010-06-21,34.45014572143555,34.56675734239822,34.266899856841604,34.38351147780428,1131800
663,2010-06-22,34.18359375,34.566744462196056,34.01700707325643,34.48345112382427,1139377
664,2010-06-23,34.08364486694336,34.26689068247642,33.95037641536112,33.983694657995,1355354
665,2010-06-24,33.80044174194336,34.250224366154264,33.650514200539725,34.017003495140145,2329371
666,2010-06-25,33.76713180541992,34.050330099489045,33.61720422716786,33.68383845533803,1672844
667,2010-06-28,34.400150299072266,34.56673693956218,33.78377882546919,33.78377882546919,2401306
668,2010-06-29,34.16693878173828,34.899922056049114,34.017011206348045,34.56674866208117,1542276
669,2010-06-30,34.683349609375,34.8166202904292,33.85041632582178,33.98368700687598,2708253
670,2010-07-01,34.400150299072266,34.666687116275405,34.150270338337386,34.55007782361801,1450319
671,2010-07-02,34.50010681152344,34.7333299586201,34.350179259444396,34.51676593052696,1534161
672,2010-07-05,34.01700210571289,34.6167145063083,33.317339521248314,34.31685943574863,1409644
673,2010-07-06,34.00033950805664,34.13361017203312,33.91704619037478,34.016998623488185,765539
674,2010-07-07,34.2169075012207,34.91657009608951,34.16693014906686,34.316859946052276,4099698
675,2010-07-08,33.983699798583984,34.6500466762443,33.93372242707327,34.6500466762443,2147848
676,2010-07-09,33.967037200927734,34.21691725449504,33.86708472760546,34.15028302543911,2076435
677,2010-07-12,33.63385772705078,34.15027686313241,33.550564390891694,34.03366528871914,4188571
678,2010-07-13,33.6505126953125,33.8004402300097,33.400632717658475,33.5838762270239,3777184
679,2010-07-14,33.550575256347656,33.98370119653935,33.46728189321376,33.95038294749496,2928502
680,2010-07-15,33.56723403930664,33.86708923974667,33.500597541895914,33.817114126165684,3552196
681,2010-07-16,33.433963775634766,33.800455478655834,33.317354422475034,33.800455478655834,1309829
682,2010-07-19,33.33400344848633,33.78378840919367,33.01748919366246,33.01748919366246,3056097
683,2010-07-20,33.267364501953125,33.53390361640007,33.217389406515174,33.483928520962124,2241425
684,2010-07-21,33.28402328491211,33.43395082919163,33.18407083556703,33.43395082919163,1373142
685,2010-07-22,33.80044174194336,34.21690838999577,33.31734088209779,33.55056175311191,5819774
686,2010-07-23,33.6505126953125,34.11695441647625,33.51724201821138,34.11695441647625,1826820
687,2010-07-26,33.6505126953125,33.8004402300097,33.31733939177381,33.6505126953125,1879489
688,2010-07-27,33.70049285888672,33.91705463498841,33.367319505206325,33.367319505206325,2785906
689,2010-07-28,33.73381042480469,34.18359308761086,33.567223751289134,33.817103761562464,3199899
690,2010-07-29,33.433963775634766,33.96704220557867,33.23406105901362,33.38398866134875,2312762
691,2010-07-30,33.45061111450195,33.71715023556364,33.36731778038744,33.48392935193827,1285466
692,2010-08-02,33.500587463378906,33.78378571374426,33.41729412615102,33.650517277970195,778568
693,2010-08-03,33.28402328491211,33.58387837347115,33.21738907184079,33.58387837347115,1708893
694,2010-08-04,33.36732864379883,33.48394025331494,32.8675684764047,33.48394025331494,1886451
695,2010-08-05,32.91754150390625,33.583888351549575,32.817589024864375,33.1674215717725,1508701
696,2010-08-06,33.16741943359375,33.73381602515863,32.98417361040963,33.06746696099543,3922176
697,2010-08-09,34.03367233276367,34.116965686162224,33.51725308979731,33.56723045752253,3155186
698,2010-08-10,33.81711196899414,34.30021298754285,33.66718211886099,34.30021298754285,2033594
699,2010-08-11,33.36732864379883,33.85042968705108,33.31735353085023,33.65052697577965,1383082
700,2010-08-12,33.23405838012695,33.383985970376926,33.150762763902634,33.18408101039236,746648
701,2010-08-13,33.95037078857422,34.050323240433535,33.20073078884376,33.43395167019798,2838836
702,2010-08-16,35.083168029785156,35.81615135454432,34.116966024568946,34.116966024568946,10437835
703,2010-08-17,34.98320388793945,35.749502893692565,34.84993321853947,35.466304698259044,4272775
704,2010-08-18,34.63338088989258,35.399680103682336,34.20025505083954,35.19977517504969,2042150
705,2010-08-19,34.76665496826172,35.31639248132177,34.36684730570336,35.31639248132177,2150678
706,2010-08-20,34.38349533081055,35.01652373724412,34.31686111847168,34.8166211002275,1350531
707,2010-08-23,34.76665496826172,34.9499008059484,34.08364898750786,34.55009314339004,1558660
708,2010-08-24,34.333518981933594,34.96654966637295,34.16693231647212,34.96654966637295,1419761
709,2010-08-25,34.333518981933594,34.6500354538914,34.100298102182784,34.15027545750698,1708531
710,2010-08-26,35.133140563964844,35.383020592257544,34.31686625677065,34.61672138693128,6819779
711,2010-08-27,34.76665496826172,35.482979195677494,34.55009314339004,35.28307423465986,3318728
712,2010-08-30,36.23261642456055,36.482496475502984,34.983216169848355,35.11648462656029,12599675
713,2010-08-31,36.249263763427734,36.89895123279702,35.81613803068955,36.28257973703775,7251681
714,2010-09-01,36.04936599731445,36.549126035363955,35.74951087827533,36.24927091632483,4105554
715,2010-09-02,35.84946823120117,36.34922833746748,35.66622240700817,36.34922833746748,2077611
716,2010-09-03,35.98272705078125,36.34921860099916,35.91609283968967,36.11599547296441,2025354
717,2010-09-06,35.9993896484375,36.24926965879361,35.64955718204367,35.64955718204367,1657041
718,2010-09-07,35.88168716430664,36.48700178440229,35.73035907942848,36.48700178440229,2364772
719,2010-09-08,35.81443405151367,36.01620637179869,35.56221979144902,35.88169073141427,2119627
720,2010-09-09,35.14187240600586,35.98258683862955,35.024171473204994,35.94895734909106,4325702
721,2010-09-13,35.494964599609375,35.81443785407762,35.25956505467235,35.57903602855713,2223035
722,2010-09-14,35.326812744140625,35.76398451944005,35.1586699290703,35.34362748176424,2096762
723,2010-09-15,35.932132720947266,36.083460811474275,35.32681579767305,35.32681579767305,3700295
724,2010-09-16,35.528594970703125,36.285237850129114,35.41089405500345,35.94895212593979,1645185
725,2010-09-17,35.394081115722656,35.79762352318854,35.310009685809625,35.73036683537481,3999245
726,2010-09-20,35.528594970703125,35.73036731745013,35.4445235396558,35.579036917098115,1658444
727,2010-09-21,35.528594970703125,35.98258161059213,35.41089405500345,35.83125121024011,4168036
728,2010-09-22,35.59585189819336,35.915325162783,35.41089429253187,35.562224693898976,2530696
729,2010-09-23,35.326812744140625,35.73035732477572,35.20911414194113,35.51177029683456,1296047
730,2010-09-24,35.494964599609375,35.57903602855713,35.12505168058933,35.326821741713864,2212027
731,2010-09-27,35.59585189819336,36.01621133683322,35.41089429253187,36.01621133683322,1731020
732,2010-09-28,35.94894027709961,36.03301168043684,35.511768523629435,35.64628413731867,3076594
733,2010-09-29,36.53746032714844,37.14277522238796,36.01621916237111,36.01621916237111,11684464
734,2010-09-30,35.81443405151367,36.92417725191479,35.696733151250214,36.58789157182859,5236368
735,2010-10-01,36.48700714111328,36.7392214131325,35.94894911523895,35.94894911523895,3875195
736,2010-10-04,36.89054489135742,37.15957387053797,36.26841780012191,36.73921680325057,4550532
737,2010-10-05,37.63037872314453,37.86578054188409,36.856923423571914,36.89055062583228,10282420
738,2010-10-06,37.57992935180664,38.21887115488445,37.31090038398016,37.83214358153466,5975746
739,2010-10-07,36.739219665527344,37.79851864538616,36.4533759252692,37.579933865600445,5825104
740,2010-10-08,36.82329559326172,37.22683800257984,36.53745181801198,36.82329559326172,2872678
741,2010-10-11,36.957801818847656,37.579931194922416,36.823288468628654,37.52948925873606,2923343
742,2010-10-12,36.806480407714844,37.0418799535995,36.38612326128385,36.99143800826117,1328063
743,2010-10-13,36.94099426269531,37.32772190633222,36.75603667116243,36.9241795215408,2785869
744,2010-10-14,35.965763092041016,37.26046390646624,35.64629214372071,37.12594826256386,6206210
745,2010-10-15,35.89851760864258,36.47020300195643,35.54541706905391,35.98258905708826,3825540
746,2010-10-18,35.89851760864258,36.554274450402104,35.57904428008179,36.45338825615049,2661071
747,2010-10-19,35.42770767211914,36.15072332451279,35.242750073572694,36.04983715434351,2506333
748,2010-10-20,35.05779266357422,35.730364050456544,34.88964981685364,35.57903366394137,1611212
749,2010-10-21,35.511775970458984,35.982577296224335,35.37726260914503,35.74717549305003,5077785
750,2010-10-22,35.94894027709961,36.587884310812264,35.54539799719744,35.965755013883616,7613777
751,2010-10-25,34.889644622802734,36.28522913058838,34.755128997101735,36.01620244035233,4373958
752,2010-10-26,34.368412017822266,35.10824020528214,34.233896350639945,34.973726818683495,3559839
753,2010-10-27,34.25070571899414,34.721507059371774,34.16663429541778,34.5869914132996,4326267
754,2010-10-28,33.611759185791016,34.53654471784537,33.35954494977619,34.53654471784537,12789477
755,2010-10-29,33.763092041015625,34.301150066092234,33.628578675038135,33.66220587624085,2557085
756,2010-11-01,33.84716033935547,34.20026074316925,33.729459444556504,33.89760227679324,3644082
757,2010-11-02,33.66220474243164,33.77990564413504,32.97281863370441,33.62857754236156,8722079
758,2010-11-03,33.779911041259766,33.830352989715784,33.309109639807964,33.62858291530811,5792586
759,2010-11-04,34.13300704956055,35.091419908723836,33.628578508764086,33.897605239388874,7578044
760,2010-11-08,33.07370376586914,33.42680417940805,32.384317678594726,32.703788612526814,23828591
761,2010-11-09,34.90646743774414,35.31001215400154,33.09052533692044,33.1914115159848,37552410
762,2010-11-10,34.301151275634766,35.394079824637004,34.18345036581654,34.973722690405374,23142609
763,2010-11-11,34.04893493652344,34.87283441368842,33.89760455288264,34.301149201813736,9305659
764,2010-11-12,33.47724914550781,34.28433620380599,33.29229155211135,33.91442101701307,8655373
765,2010-11-15,34.0321159362793,34.57017159986727,33.628573618442566,33.628573618442566,6781511
766,2010-11-16,33.679019927978516,34.21707794204514,33.59494850581706,34.21707794204514,5839719
767,2010-11-18,34.0993766784668,34.38522042302862,33.443620048653315,33.99849051682243,11698558
768,2010-11-19,34.26751708984375,34.72150364474289,33.72945911963611,33.79671807634939,13151040
769,2010-11-22,34.11619186401367,34.26751996816324,33.19140621794228,33.9648637598641,16159489
770,2010-11-23,33.10734176635742,33.76309854279802,32.61972558947596,33.3259265983097,29650997
771,2010-11-24,32.653350830078125,33.040078491866446,32.28343562965005,32.45157848792036,29495589
772,2010-11-25,32.46839141845703,32.703790950785866,31.375462900674346,31.947148130782466,297127250
773,2010-11-26,32.43476486206055,32.53564874893394,31.4259077486595,32.19936304446692,108003635
774,2010-11-29,31.560420989990234,32.28343433942352,31.27457723012123,32.199362913648336,47311917
775,2010-11-30,31.930334091186523,31.980776031125377,30.871032827221455,31.30820466883006,56380039
776,2010-12-01,32.56928634643555,32.70379974950377,31.74538662132877,31.81264332286288,49377032
777,2010-12-02,33.29229736328125,33.32592685179914,32.468397700430856,32.754241511081545,69791050
778,2010-12-03,33.561317443847656,33.746275020007275,32.70378852207718,33.292288449486676,70133580
779,2010-12-06,33.52769088745117,33.7294609266513,33.225032407776155,33.628577047342844,35990183
780,2010-12-07,33.27547836303711,33.46043367180188,32.989634608537,33.27547836303711,22324627
781,2010-12-08,32.90556335449219,33.20821957092985,32.72060576418768,33.023264261208695,8690959
782,2010-12-09,32.148921966552734,33.04007819514893,31.947149626206993,32.88875008018135,19659317
783,2010-12-10,32.31707000732422,32.434770938170324,31.812641356127457,32.08167042621583,12656908
784,2010-12-13,32.92237091064453,33.04006951109146,32.26661439775125,32.31705632928809,10228525
785,2010-12-14,32.63653564453125,33.124149470770696,32.535649474823636,32.95600661478582,12502825
786,2010-12-15,32.50202560424805,32.72061042720542,32.36750993731886,32.61972424715445,7532899
787,2010-12-16,32.31707000732422,32.53565484394262,32.06485568172584,32.51884238003645,10117565
788,2010-12-20,32.23299789428711,32.653355094864864,32.11529696589183,32.19936840600738,12117884
789,2010-12-21,32.67015838623047,32.98962929055984,32.2498013330121,32.283428528919785,13693395
790,2010-12-22,32.939178466796875,33.056877041583796,32.67014956922591,32.75422095718044,11598882
791,2010-12-23,32.703792572021484,32.98963634153745,32.653350627087356,32.80467874247321,4611659
792,2010-12-24,32.87192916870117,32.95600058130207,32.45157210569667,32.45157210569667,4676656
793,2010-12-27,32.51884460449219,32.8887576056568,32.40114366559473,32.787871412399554,5508784
794,2010-12-28,32.33387756347656,32.60290657375548,32.249806140300855,32.45157618757256,6071879
795,2010-12-29,32.18254470825195,32.45157139824356,32.11528575517108,32.300243314977536,10314957
796,2010-12-30,32.485206604003906,32.80467756514933,31.82944994047731,32.182550384094206,31947999
797,2010-12-31,33.056888580322266,33.124145258045836,32.53564533694412,32.58608955567416,12208677
798,2011-01-03,33.056888580322266,33.20821667534608,32.90556048529846,33.10733279905231,5686478
